wikidata_id,xeno_canto_id
Q1587252,Turdus-helleri
Q74588,Manacus-manacus
Q279307,Vanellus-gregarius
Q27075452,Phyllergates-heterolaemus
Q1271964,Mecocerculus-poecilocercus
Q1307598,Trichastoma-bicolor
Q1261266,Upucerthia-validirostris
Q73839,Enicurus-velatus
Q3182666,Anthreptes-longuemarei
Q392236,Egretta-novaehollandiae
Q790664,Poicephalus-cryptoxanthus
Q3178448,Anthochaera-lunulata
Q254189,Pseudotriccus-ruficeps
Q786102,Megascops-atricapilla
Q386672,Ptilostomus-afer
Q1272563,Zimmerius-chrysops
Q2854549,Lophura-edwardsi
Q40983416,Bubo-milesi
Q12261853,Laniarius-sublacteus
Q685738,Crax-blumenbachii
Q2668370,Atlapetes%20pileatus
Q3315319,Muscicapa-tessmanni
Q247472,Corvus-hawaiiensis
Q367270,Cistothorus-apolinari
Q203053,Stercorarius-parasiticus
Q788827,Geotrygon-mystacea
Q906481,Euchrepomis-sharpei
Q26235798,Rallus-crepitans
Q1123528,Corvus-tristis
Q3728578,Cossypha-archeri
Q775368,Catharus-aurantiirostris
Q27074839,Psilopogon-corvinus
Q2138311,Arachnothera-chrysogenys
Q903863,Gubernetes-yetapa
Q244197,Apteryx-owenii
Q875866,Pycnonotus-striatus
Q2226617,Sporophila-albogularis
Q283931,Sylvia-sarda
Q2668590,Sporophila-frontalis
Q3314462,Anthoscopus-flavifrons
Q24997893,Ailuroedus-astigmaticus
Q2668384,Bangsia-aureocincta
Q1261378,Nyctiphrynus-rosenbergi
Q2224793,Troglodytes-ochraceus
Q1590148,Tregellasia-leucops
Q27075541,Trochalopteron-yersini
Q580539,Macroagelaius-subalaris
Q1308750,Batis-minulla
Q776273,Arborophila-brunneopectus
Q1260561,Lathamus-discolor
Q583928,Pipreola-formosa
Q994413,Euodice-cantans
Q1809222,Trichoglossus-moluccanus
Q62081211,Pterorhinus-poecilorhynchus
Q1305240,Orthonyx-novaeguineae
Q379051,Nestor-productus
Q1267885,Otus-megalotis
Q56807945,Oreotrochilus-cyanolaemus
Q596250,Zosterops-atricapilla
Q1265835,Amazilia-cyanifrons
Q74084,Dicrurus-hottentottus
Q692192,Aythya-americana
Q627142,Hylopezus-ochroleucus
Q1478432,Sylvia-mystacea
Q1261312,Drymophila-ochropyga
Q988270,Bulweria-bifax
Q647537,Psittaculirostris-edwardsii
Q2667815,Certhilauda-curvirostris
Q1301685,Estrilda-nigriloris
Q1585627,Geothlypis-poliocephala
Q27075663,Vauriella-gularis
Q1089078,Nothoprocta-taczanowskii
Q645799,Coeligena-torquata
Q2225158,Philemon-subcorniculatus
Q930457,Phalaenoptilus-nuttallii
Q143736,Scenopoeetes-dentirostris
Q27074741,Margarobyas-lawrencii
Q1590528,Mitrospingus-cassinii
Q1194048,Euryceros-prevostii
Q892160,Brachycope-anomala
Q1317073,Ploceus-hypoxanthus
Q27075545,Trochalopteron-milnei
Q27075669,Larvivora-brunnea
Q1259171,Melanerpes-pygmaeus
Q3180746,Melozone-fusca
Q1189563,Microcerculus-ustulatus
Q868369,Colorhamphus-parvirostris
Q839632,Myiophobus-phoenicomitra
Q62083675,Pterorhinus-waddelli
Q942420,Conopophaga-aurita
Q1274398,Ortyxelos-meiffrenii
Q179919,Podiceps-grisegena
Q3089763,Zoothera-monticola
Q1658724,Oceanodroma-monorhis
Q1262610,Pterodroma-occulta
Q128042,Pterocles-gutturalis
Q1263316,Hylophylax-punctulatus
Q1048794,Neophema-splendida
Q539591,Spermophaga-ruficapilla
Q1259789,Taccocua-leschenaultii
Q1258916,Odontophorus-atrifrons
Q941582,Myzomela-sanguinolenta
Q2384003,Thescelocichla-leucopleura
Q631993,Pycnonotus-atriceps
Q27075814,Crithagra-rothschildi
Q693625,Cyanocorax-chrysops
Q40660367,Turdinus-marmoratus
Q12265384,Otus-nigrorum
Q935204,Tinamotis-ingoufi
Q749577,Paradisaea-raggiana
Q126216,Nycticorax-nycticorax
Q1207255,Pseudobulweria-becki
Q184432,Gavia-arctica
Q1930599,Plocepasser-superciliosus
Q1304884,Phrygilus-carbonarius
Q27074781,Damophila-julie
Q1264705,Pyrrhura-lepida
Q834065,Goura-cristata
Q945044,Grallaria-bangsi
Q940808,Ortalis-ruficauda
Q1263055,Tachornis-squamata
Q1305565,Euplectes-nigroventris
Q3726360,Pteruthius-xanthochlorus
Q1076585,Porzana-fusca
Q143313,Anthus-trivialis
Q1586903,Oenanthe-lugens
Q137848,Chlorostilbon-bracei
Q2927916,Phyllastrephus-poensis
Q43502,Raphus-cucullatus
Q1591091,Cyanolyca-viridicyanus
Q628749,Vireo-gracilirostris
Q383789,Falco-deiroleucus
Q1259717,Mitu-salvini
Q1266282,Crypturellus-erythropus
Q3315295,Atlapetes%20personatus
Q1267407,Phaethornis-griseogularis
Q1092100,Stagonopleura-bella
Q2667820,Phylloscopus-armandii
Q648917,Mimus-patagonicus
Q571306,Xiphorynchus-flavigaster
Q202939,Saltator-cinctus
Q1074291,Bambusicola-thoracicus
Q1268218,Gallinago-nobilis
Q1588210,Ammodramus%20-savannarum
Q27075435,Ixos-nicobariensis
Q999627,Psitteuteles-versicolor
Q1063246,Regulus-satrapa
Q98173986,grallaria-spatiator
Q1193086,Salpornis-spilonota
Q644100,Myzomela-erythrocephala
Q607062,Motacilla-flaviventris
Q3109603,Ficedula-buruensis
Q30692891,Ocreatus-peruanus
Q27074878,Yungipicus-ramsayi
Q1048674,Sturnia-malabarica
Q603875,Agapornis-fischeri
Q15731602,Passer-zarudnyi
Q1316453,Prinia-cinereocapilla
Q27075873,Spinus-siemiradzkii
Q1316034,Passer-rufocinctus
Q843815,Premnornis-guttuliger
Q1269844,Ptilinopus-layardi
Q1269822,Nyctibius-aethereus
Q726387,Terathopius-ecaudatus
Q1077705,Chlamydera-nuchalis
Q1268064,Trogon-chionurus
Q2934248,Tangara-nigrocincta
Q2668148,Hylia-prasina
Q1033170,Microeca-fascinans
Q942666,Electron-carinatum
Q839929,Grallaria-andicolus
Q1039769,Metallura-phoebe
Q28871807,Erythrogenys-swinhoei
Q26961,Emberiza-schoeniclus
Q62098341,Argya-longirostris
Q2235459,Phyllastrephus-albigularis
Q3314954,Cisticola-rufus
Q1272035,Xenops-rutilans
Q1590459,Conirostrum-bicolor
Q1306508,Cinclosoma-cinnamomeum
Q1260292,Myrmotherula-surinamensis
Q1872867,Pauxi-koepckeae
Q169370,Cymbilaimus-lineatus
Q1258942,Leptopogon-superciliaris
Q1304548,Hypsipetes-everetti
Q1271621,Phylloscartes-ventralis
Q185784,Phylloscopus-collybita
Q2587215,Turdus-feae
Q250051,Platalea-flavipes
Q62080657,Pterorhinus-davidi
Q27074595,Oceanodroma-socorroensis
Q369542,Rhipidura-aureola
Q1265073,Veniliornis-callonotus
Q1586450,Acrocephalus-taiti
Q205491,Emberiza-cia
Q20745683,Zoothera-heinrichi
Q31874488,Calandrella-eremica
Q934646,Aprosmictus-erythropterus
Q184314,Bombycilla-cedrorum
Q56547724,Myrmothera-subcanescens
Q2667981,Acrocephalus-baeticatus
Q1262402,Otus-alius
Q820083,Lonchura-monticola
Q1273197,Chlorostilbon-gibsoni
Q1262711,Lybius-rolleti
Q22662112,Ceyx-pusillus
Q1923064,Macrosphenus-kretschmeri
Q6073601,Petrochelidon-perdita
Q2396322,Asthenes-huancavelicae
Q852172,Lanius-collurioides
Q28916632,Stachyris-humei
Q1587479,Tangara-cyanocephala
Q27075991,Myiothlypis-cinereicollis
Q1275491,Eupodotis-humilis
Q1125857,Camarhynchus-pauper
Q489883,Anas-albogularis
Q942712,Aphrastura-spinicauda
Q1270132,Morphnarchus-princeps
Q1451428,Zosterops-gibbsi
Q974890,Pulsatrix-koeniswaldiana
Q882015,Platycercus-adscitus
Q647138,Penelopides-panini
Q952984,Cutia-legalleni
Q1268636,Rhynchocyclus-olivaceus
Q384361,Tangara-xanthogastra
Q262001,Clamator-coromandus
Q2232768,Ixos-mcclellandii
Q208682,Diomedea-exulans
Q1268135,Coua-caerulea
Q232768,Buceros-bicornis
Q1273941,Ninox-burhani
Q526134,Amphispiza-bilineata
Q749126,Vanellus-spinosus
Q2672643,Turdus-rubrocanus
Q373031,Ramphastos-dicolorus
Q1069427,Coua-gigas
Q1587085,Oxylabes-madagascariensis
Q416528,Zavattariornis-stresemanni
Q221225,Loriculus-philippensis
Q2668953,Icterus-prosthemelas
Q1264128,Monasa-atra
Q1048896,Chamaea-fasciata
Q1038099,Stachyridopsis-chrysaea
Q1303122,Euplectes-hordeaceus
Q775383,Columbina-cruziana
Q1586058,Haplospiza-rustica
Q580955,Geospiza-fuliginosa
Q2587219,Turdus-celaenops
Q535436,Ciconia-stormi
Q1274095,Micropternus-brachyurus
Q27074808,Upupa-marginata
Q1274381,Coenocorypha-iredalei
Q1266646,Todirostrum-nigriceps
Q1270074,Xiphorhynchus-spixii
Q1001586,Scleroptila-finschi
Q431702,Batrachostomus-auritus
Q1260894,Indicator-minor
Q1301469,Acanthiza-lineata
Q2223753,Pycnopygius-stictocephalus
Q331190,Loxia-leucoptera
Q1262531,Asthenes-sclateri
Q27074651,Tribonyx-ventralis
Q368013,Chlorochrysa-nitidissima
Q1261360,Thalassarche-salvini
Q21962207,Puffinus-elegans
Q21283058,Hylopsar-cupreocauda
Q933383,Malurus-leucopterus
Q1585228,Oriturus-superciliosus
Q232619,Pitohui-dichrous
Q1266427,Amaurolimnas-concolor
Q1270731,Chroicocephalus-bulleri
Q3179511,Chrysomma-altirostre
Q27075673,Larvivora-akahige
Q1108328,Glaucidium-palmarum
Q841108,Polioptila-nigriceps
Q12265004,Oenanthe-melanura
Q2359172,Porzana-bicolor
Q27075871,Spinus-olivaceus
Q143284,Dryocopus martius
Q305284,Manucodia-jobiensis
Q757278,Sylvia-deserticola
Q921912,Cinnyris-dussumieri
Q1924213,Drepanorhynchus-reichenowi
Q187852,Branta-ruficollis
Q280469,Amazona-vinacea
Q641846,Arachnothera-crassirostris
Q1190038,Selasphorus-rufus
Q212526,Pipile-pipile
Q695729,Glareola-nordmanni
Q135901,Passer-flaveolus
Q27074962,Eupsittula-aurea
Q1266122,Pterodroma-magentae
Q1587407,Chlorospingus-parvirostris
Q27075557,Sinosuthora-conspicillata
Q1316040,Passer-shelleyi
Q1264409,Mitu-tomentosum
Q648026,Tyrannus-cubensis
Q1590133,Poecilodryas-hypoleuca
Q779688,Geositta-crassirostris
Q782336,Sclerurus-mexicanus
Q1259321,Campylopterus-ensipennis
Q253218,Penelopides-mindorensis
Q2224582,Symposiachrus-vidua
Q2569760,Arborophila-davidi
Q2928699,Circus-macrosceles
Q1269231,Glaucidium-sanchezi
Q1585691,Swynnertonia-swynnertoni
Q384702,Pipraeidea-melanonota
Q761809,Tadorna-tadornoides
Q843298,Grallaria-griseonucha
Q1304324,Manacus-aurantiacus
Q634734,Veniliornis-affinis
Q1055812,Nasica-longirostris
Q753741,Pterocles-alchata
Q48730,Asthenes-vilcabambae
Q1263022,Oceanodroma-tethys
Q171360,Platalea-leucorodia
Q27074659,Grus-paradisea
Q1308683,Lepidothrix-nattereri
Q977516,Celeus-grammicus
Q248607,Erythrocercus-livingstonei
Q1083073,Petroica-goodenovii
Q1301462,Chlorospingus-tacarcunae
Q1315912,Perdicula-manipurensis
Q27075511,Apalis-kaboboensis
Q1077337,Lanius-souzae
Q901087,Polioptila-albiloris
Q3489509,Myadestes-ralloides
Q1307442,Clytorhynchus-nigrogularis
Q282256,Dendrocitta-vagabunda
Q1923503,Cisticola-cinereolus
Q27075842,Crithagra-tristriata
Q1301521,Euphonia-luteicapilla
Q547556,Pycnonotus-bimaculatus
Q21326338,Oreotrochilus-stolzmanni
Q1301498,Cacicus-koepckeae
Q1588392,Enicurus-scouleri
Q28864147,Ammonastes-pelzelni
Q27075563,Suthora-fulvifrons
Q1260668,Pterodroma-atrata
Q31646,Alcedo-coerulescens
Q306919,Tyto-longimembris
Q27075378,Melaniparus-leuconotus
Q26427,Larus-canus
Q1273932,Herpsilochmus-dorsimaculatus
Q3726985,Zosterops-kulambangrae
Q1302700,Icterus-mesomelas
Q2668938,Rhynchospiza-strigiceps
Q1137284,Alauda-leucoptera
Q901699,Chalcophaps-stephani
Q1310894,Muscicapa-olivascens
Q1300169,Smicrornis-brevirostris
Q27074895,Chloropicus-pyrrhogaster
Q334206,Corvus-moneduloides
Q385273,Acrocephalus-melanopogon
Q2426748,Mirafra-albicauda
Q1272389,Sublegatus-obscurior
Q27074697,Alopecoenas-hoedtii
Q26464,Aerodramus-terraereginae
Q950484,Mirafra-pulpa
Q41418356,Collocalia-marginata
Q1061928,Pycnonotus-squamatus
Q931023,Todiramphus-pyrrhopygius
Q1265731,Drymophila-devillei
Q3183301,Cinnyris-manoensis
Q27074540,Anser-caerulescens
Q2927926,Phyllastrephus-poliocephalus
Q909170,Hylexetastes-perrotii
Q181308,Ninox-philippensis
Q276221,Procellaria-conspicillata
Q1268308,Aramides-cajaneus
Q318893,Melanocorypha-yeltoniensis
Q1458268,Aplonis-mavornata
Q1089154,Micrastur-ruficollis
Q1299197,Myioborus-flavivertex
Q12265001,Oenanthe-familiaris
Q518161,Sicalis-lebruni
Q794340,Cyanocorax-caeruleus
Q1259303,Charmosyna-placentis
Q27074882,Yungipicus-kizuki
Q25761,Tadorna-tadorna
Q1590939,Leptopoecile-sophiae
Q18229940,Acridotheres-burmannicus
Q826823,Centropus-bernsteini
Q27075944,Myiothlypis-leucophrys
Q26198,Corvus-corone
Q3429500,Rhipidura-albogularis
Q591831,Dolichonyx-oryzivorus
Q26349,Turdus-philomelos
Q2668585,Buthraupis -aureodorsalis
Q223574,Ocyceros-birostris
Q245181,Cathartes-aura
Q1587152,Pachycephala-albiventris
Q775691,Loxipasser-anoxanthus
Q2667273,Geositta-saxicolina
Q792447,Artemisiospiza-belli
Q27075188,Ceratopipra-chloromeros
Q1304413,Ploceus-tricolor
Q934505,Columba-punicea
Q3382580,Picumnus-nigropunctatus
Q285522,Lophaetus-occipitalis
Q1300907,Lonchura-cucullata
Q938996,Accipiter-novaehollandiae
Q998690,Estrilda-atricapilla
Q2627930,Zosterops-olivaceus
Q244319,Microcarbo-pygmaeus
Q431885,Caloperdix-oculeus
Q3136301,Progne-cryptoleuca
Q845065,Rheinardia-ocellata
Q1044615,Acrocephalus-syrinx
Q942817,Sitta-leucopsis
Q28913438,Phylloscopus-poliogenys
Q1267052,Synallaxis-cabanisi
Q998535,Trogon-melanurus
Q54696,Streptopelia-decaocto
Q27075570,Psittiparus-gularis
Q1585903,Dives-warczewiczi
Q73854,Brachypteryx-leucophris
Q945682,Pipilo-chlorurus
Q642685,Anthus-petrosus
Q1037561,Alcippe-cinerea
Q1259029,Micromonacha-lanceolata
Q489882,Macropygia-rufipennis
Q1261736,Leucippus-fallax
Q1269078,Synallaxis-hypospodia
Q171563,Otus-scops
Q767354,Pauxi-pauxi
Q182761,Tetrastes-bonasia
Q4752708,Cantorchilus-thoracicus
Q945200,Tyrannus-dominicensis
Q1077362,Lagonosticta-rhodopareia
Q82745,Timalia-pileata
Q1303878,Rhopocichla-atriceps
Q1588623,Quiscalus-lugubris
Q994488,Podiceps-occipitalis
Q994425,Emberiza-stewarti
Q1273293,Automolus-lammi
Q12255595,Callaeas-wilsoni
Q24997894,Ailuroedus-melanocephalus
Q862896,Accipiter-cooperii
Q972429,Rynchops-albicollis
Q604182,Ailuroedus-melanotis
Q1264873,Xolmis-irupero
Q15943756,Contopus-punensis
Q589245,Leiothrix-lutea
Q606498,Dicrurus-aeneus
Q12266596,Rimator-albostriatus
Q27074765,Hydropsalis-maculicaudus
Q795545,Zosterops-palpebrosus
Q1263004,Pternistis-rufopictus
Q1316082,Passer-eminibey
Q25348,Anas-platyrhynchos
Q1093672,Urocissa-whiteheadi
Q27581,Aerodramus-bartschi
Q875922,Anthus-lineiventris
Q19630,Tympanuchus-cupido
Q1585673,Conirostrum-cinereum
Q1302723,Loxops-caeruleirostris
Q1589266,Zoothera-dixoni
Q839917,Xenopipo-atronitens
Q18866,Thalasseus-bergii
Q239393,Lanius-minor
Q606421,Arborophila-hyperythra
Q1080890,Certhia tianquanensis
Q2737391,Cacomantis-passerinus
Q3114754,Sicalis-olivascens
Q27074585,Excalfactoria-adansonii
Q657914,Phaethornis-philippii
Q747813,Tadorna-variegata
Q1590551,Tangara-inornata
Q2927909,Phyllastrephus-placidus
Q73776,Dicaeum-maugei
Q339287,Conopophaga-roberti
Q1087593,Pionus-fuscus
Q1260615,Burhinus-grallarius
Q1466229,Buphagus-africanus
Q1076001,Thamnophilus-torquatus
Q1268896,Grallaria-urraoensis
Q809610,Houbaropsis-bengalensis
Q1301288,Trichodere-cockerelli
Q1264771,Mionectes-olivaceus
Q27075372,Melaniparus-niger
Q783272,Phaenicophaeus-viridirostris
Q1261628,Tyrannus-vociferans
Q25485,Parus-major
Q1079441,Poecile-carolinensis
Q276187,Pachyptila-belcheri
Q901879,Fluvicola-pica
Q2347744,Edolisoma-ostentum
Q1102605,Otus-angelinae
Q753431,Dendroplex-kienerii
Q763338,Gorsachius-leuconotus
Q1264593,Thamnophilus-melanothorax
Q669074,Amaurornis-flavirostra
Q1274873,Caprimulgus-prigoginei
Q371550,Micromacronus-leytensis
Q1035712,Herpsilochmus-pectoralis
Q1109825,Micropsitta-meeki
Q613459,Myiarchus-yucatanensis
Q1268668,Charadrius-modestus
Q796383,Phoenicurus-schisticeps
Q3233141,Zosterornis-whiteheadi
Q107489102,Pomatorhinus-bornensis
Q30588297,Tyto-javanica
Q126643,Pygoscelis-antarcticus
Q278099,Telespiza-cantans
Q715227,Garrulus-lidthi
Q470853,Melanocorypha-calandra
Q2226642,Caryothraustes-canadensis
Q1267790,Lessonia-rufa
Q1590443,Speculipastor-bicolor
Q1262716,Leptasthenura-aegithaloides
Q13414979,Psilopogon-nuchalis
Q1302991,Laniarius-bicolor
Q2226888,Cinnyris-sovimanga
Q21962227,Setophaga-petechia
Q1923578,Spelaeornis-oatesi
Q606609,Tesia-everetti
Q672029,Geokichla-cinerea
Q27075406,Calendulauda-poecilosterna
Q1268603,Campephilus-rubricollis
Q1034950,Emberiza-tahapisi
Q870092,Crypturellus-cinereus
Q80275,Phalacrocorax-harrisi
Q28861195,Treron-permagnus
Q368251,Chloephaga-hybrida
Q27075640,Melaenornis-mariquensis
Q918318,Tangara-vitriolina
Q841142,Contopus-cinereus
Q534380,Sitta-victoriae
Q1262760,Dryocopus-schulzii
Q1310015,Ploceus-castanops
Q766640,Dendrocitta-cinerascens
Q1064372,Sicalis-flaveola
Q127835,Accipiter-madagascariensis
Q927429,Amazona-farinosa
Q73950,Lophozosterops-javanicus
Q1000977,Emblema-pictum
Q916818,Ardea-pacifica
Q1589149,Monticola-rupestris
Q2229803,Peucaea%20cassinii
Q1262078,Chaetura-vauxi
Q47489639,Argya-huttoni
Q1265278,Turnix-worcesteri
Q10770478,Hypsipetes-guimarasensis
Q2891900,Tachyphonus-surinamus
Q1263893,Laterallus-viridis
Q875964,Phaethornis-striigularis
Q1814708,Psittacula-bensoni
Q1059558,Eulampis-holosericeus
Q968928,Pionopsitta-pileata
Q28919229,Curruca-minula
Q1274264,Anairetes-nigrocristatus
Q918325,Saltator-maximus
Q908582,Donacospiza-albifrons
Q1076008,Thamnophilus-sticturus
Q1302624,Euphonia-cayennensis
Q260240,Urocolius-indicus
Q2880614,Pandion-cristatus
Q27074965,Eupsittula-pertinax
Q22443058,Atlapetes meridae
Q879650,Trochalopteron-lineatum
Q1166020,Aethia-cristatella
Q859971,Chamaeza-ruficauda
Q378533,Aythya-valisineria
Q798401,Eudynamys-scolopaceus
Q1317416,Turdus-sanchezorum
Q2667854,Cyanocorax-cyanopogon
Q62108989,Argya-gularis
Q575647,Phylloscartes-ceciliae
Q1588019,Cryptosylvicola-randrianasoloi
Q2224658,Melidectes-nouhuysi
Q1261295,Hapalopsittaca-amazonina
Q371769,Carpodectes-antoniae
Q256552,Penelope-ochrogaster
Q763538,Oenanthe-pleschanka
Q337416,Gracula-religiosa
Q1266551,Dendroma-rufa
Q1027765,Rowettia-goughensis
Q1588503,Myzomela-adolphinae
Q253464,Melanocharis-longicauda
Q1080335,Klais-guimeti
Q2667998,Bathmocercus-rufus
Q1267674,Herpsilochmus-sellowi
Q80362,Milvus-migrans
Q177191,Orthopsittaca-manilatus
Q18390024,Setophaga-coronata
Q509128,Sylvia-boehmi
Q25170208,Haemorhous-mexicanus
Q997562,Heteromunia-pectoralis
Q3727042,Tarsiger-rufilatus
Q27075550,Sylvia-subcoerulea
Q1303375,Hypsipetes-parvirostris
Q3233109,Pericrocotus-tegimae
Q27075555,Cholornis-paradoxus
Q1442318,Gampsorhynchus-rufulus
Q1193054,Treron-australis
Q127894,Pterocles-burchelli
Q27074953,Lophochroa-leadbeateri
Q1152577,Buteo-japonicus
Q3726291,Tesia-olivea
Q1263865,Todirostrum-pictum
Q1273762,Loriculus-camiguinensis
Q1310521,Sylvietta-denti
Q1300439,Cyanerpes-nitidus
Q1472594,Scolopax-rosenbergii
Q2669205,Dicaeum-schistaceiceps
Q5474603,Chasiempis-ibidis
Q747000,Cotinga-nattererii
Q9171664,Pycnonotus-dispar
Q180991,Mergus-merganser
Q15873782,Conopophaga-cearae
Q1303267,Illadopsis-puveli
Q764213,Enicognathus-ferrugineus
Q2668298,Atlapetes%20pallidiceps
Q998563,Lorius-domicella
Q251842,Numida-meleagris
Q520245,Xenopirostris-damii
Q18825,Macropygia-emiliana
Q1308702,Batis-minor
Q3320975,Macronus-ptilosus
Q41017122,Pyrocephalus-obscurus
Q2736303,Cacomantis-flabelliformis
Q428410,Polioxolmis-rufipennis
Q922192,Tachycineta-bicolor
Q1030039,Streptopelia-lugens
Q1269548,Neocrex-colombiana
Q3575048,Bias-musicus
Q838955,Anodorhynchus-leari
Q910836,Melidectes-torquatus
Q1194025,Ptiloris-paradiseus
Q1029798,Pericrocotus-brevirostris
Q1588359,Heteromirafra-ruddi
Q1263733,Ptilinopus-luteovirens
Q27075255,Ptilotula-fusca
Q27075178,Ochthoeca-thoracica
Q3175616,Cinnyris-erythrocercus
Q997723,Sericornis-frontalis
Q1262245,Centropus-cupreicaudus
Q1269465,Lepidocolaptes-angustirostris
Q1264166,Caprimulgus-andamanicus
Q1259564,Thinocorus-rumicivorus
Q843270,Geokichla-schistacea
Q2996200,Myiopsitta-luchsi
Q2668141,Catamenia-analis
Q27075008,Psittacara-euops
Q1310948,Ploceus-spekeoides
Q1300826,Cacicus-chrysopterus
Q28114126,Antigone-antigone
Q1590393,Tachyphonus-cristatus
Q901975,Lophotriccus-galeatus
Q839222,Xiphocolaptes-promeropirhynchus
Q1261458,Tyrannus-albogularis
Q1923445,Zosterops-hypoxanthus
Q1307794,Ploceus-bertrandi
Q1922825,Philemon-diemenensis
Q25432,Phasianus-colchicus
Q2934254,Tangara-rufigula
Q2668338,Anthus-melindae
Q27075042,Pseudeos-cardinalis
Q28823868,Cercomacroides-parkeri
Q262449,Cnemoscopus-rubrirostris
Q1302833,Amytornis-purnelli
Q1264159,Cypseloides-fumigatus
Q1082533,Otus-mayottensis
Q817172,Bubo-bengalensis
Q28114442,Athene-superciliaris
Q177222,Patagioenas-corensis
Q469586,Ixobrychus-exilis
Q787162,Charmosyna-diadema
Q2226334,Anthreptes-anchietae
Q2470259,Drymocichla-incana
Q3546267,Phyllomyias-zeledoni
Q903012,Elaenia-parvirostris
Q62131914,Catriscus-brevirostris
Q276219,Pachyptila-desolata
Q665363,Clamator-glandarius
Q339429,Contopus-fumigatus
Q27471,Regulus-ignicapilla
Q55111925,Gyps-rueppelli
Q997306,Chauna-chavaria
Q27075374,Melaniparus-carpi
Q1275333,Megascops-roboratus
Q3589097,Accipiter-chionogaster
Q3726485,Dendrocincla-turdina
Q631001,Hylopezus-berlepschi
Q1272762,Dysithamnus-plumbeus
Q1930728,Garrulax-annamensis
Q746117,Erythrura-pealii
Q954033,Nystalus-radiatus
Q1342319,Gracula-enganensis
Q1275505,Trogon-mexicanus
Q179359,Aquila-nipalensis
Q266761,Copsychus-saularis
Q321293,Sterna-dougallii
Q12112548,Pycnonotus-gularis
Q998729,Anthracothorax-nigricollis
Q1261553,Prioniturus-platenae
Q367520,Vireo-atricapilla
Q781363,Rhopornis-ardesiacus
Q1590276,Podoces-pleskei
Q1588589,Heterospingus-xanthopygius
Q276206,Procellaria-aequinoctialis
Q794515,Centropus-chalybeus
Q3133549,Megascops-centralis
Q14683,Passer domesticus
Q784212,Melitograis-gilolensis
Q1307543,Xipholena-lamellipennis
Q3181389,Symposiachrus-sacerdotum
Q135589,Xenicus-gilviventris
Q785583,Dicaeum-trigonostigma
Q1259984,Nonnula-sclateri
Q1259052,Indicator-exilis
Q2927893,Chlorocichla-falkensteini
Q2226037,Ficedula-henrici
Q1923991,Cinnyris-moreaui
Q429477,Lissotis-melanogaster
Q255699,Lichmera-argentauris
Q251765,Eudromia-formosa
Q1260187,Otus-brookii
Q715245,Lophura-swinhoii
Q3532791,Aulacorhynchus-albivitta
Q1259803,Coturnix-ypsilophora
Q769554,Phaenicophaeus-diardi
Q489903,Dryocopus-hodgei
Q2667772,Phyllastrephus-fischeri
Q1258908,Neafrapus-cassini
Q18858,Numenius-phaeopus
Q747073,Porzana-paykullii
Q2927889,Phyllastrephus-strepitans
Q662232,Ampelioides-tschudii
Q12252811,Prosobonia-parvirostris
Q10757977,Edolisoma-morio
Q1265065,Muscisaxicola-capistratus
Q848192,Mycerobas-carnipes
Q3180293,Pachycephala-rufiventris
Q975302,Glaucidium-tephronotum
Q1273910,Euchrepomis-spodioptila
Q997389,Dinemellia-dinemelli
Q25245251,Poodytes-punctatus
Q930453,Lalage-nigra
Q26209,Dendrocopos-major
Q1315461,Eremomela-badiceps
Q1589138,Turdus-olivater
Q127969,Accipiter-ovampensis
Q546835,Lophura-nycthemera
Q558990,Gavia-pacifica
Q1037618,Schoeniparus-rufogularis
Q1453080,Cracticus-louisiadensis
Q1301664,Carpodacus-rubicilloides
Q3315043,Cyornis-hyacinthinus
Q883102,Thraupis-episcopus
Q1311245,Dryoscopus-pringlii
Q1265457,Tricholaema-frontata
Q27075820,Crithagra-citrinipectus
Q775636,Pionites-leucogaster
